State,County,Under 19 years:,Under 19 years With health insurance coverage,Under 19 years No health insurance coverage,19 to 64 years:,19 to 64 years With health insurance coverage,19 to 64 years No health insurance coverage,65 years and over:,65 years and over With health insurance coverage,65 years and over No health insurance coverage
IA,Story,0.21216255824060318,0.2091709368019971,0.0029916214386060663,0.6566609057740315,0.622115763621479,0.03454514215255248,0.1311765359853653,0.12944826819481925,0.0017282677905460719
IA,Wapello,0.24247980289921503,0.24067495559502664,0.0018048473041883918,0.5662063828568155,0.5309402395003724,0.03526614335644302,0.1913138142439695,0.1913138142439695,0.0
IA,Warren,0.26297590930562115,0.2610108644307983,0.0019650448748228626,0.5743977326405291,0.5661785545583373,0.00821917808219178,0.16262635805384978,0.16209730751062826,0.0005290505432215399
IA,Washington,0.2741211158992969,0.2671807666137446,0.006940349285552279,0.5381265593105012,0.4925833522340667,0.04554320707643456,0.18775232479020185,0.18775232479020185,0.0
IA,Webster,0.242979553745652,0.21747122536127372,0.02550832838437827,0.552473063544583,0.5000989791012698,0.052374084443313255,0.204547382709765,0.20381210938604677,0.0007352733237182207
IA,Winneshiek,0.20323595049705823,0.20323595049705823,0.0,0.5766889835666463,0.5521403935889633,0.0245485899776831,0.2200750659362954,0.21824913775613713,0.0018259281801582471
IA,Woodbury,0.2831297622238389,0.2755102040816326,0.007619558142206226,0.5708159436382433,0.4992629321897615,0.07155301144848183,0.14605429413791784,0.14605429413791784,0.0
KS,Barton,0.2866688133955885,0.28377072935115116,0.0028980840444372885,0.5258412493962324,0.4316535179520206,0.09418773144421189,0.18748993720817902,0.18748993720817902,0.0
KS,Butler,0.27507486185286945,0.27032074830982,0.004754113543049424,0.559951224029883,0.507640539622758,0.052310684407125,0.16497391411724754,0.16497391411724754,0.0
KS,Cherokee,0.23465513604724741,0.2042290655979751,0.030426070449272306,0.5717148280953386,0.45507276945792025,0.11664205863741826,0.19363003585741403,0.19363003585741403,0.0
KS,Cowley,0.25645872715816004,0.24205599063822125,0.014402736519938788,0.5694481951570799,0.48024124583670896,0.08920694932037088,0.1740930776847601,0.17118252467968914,0.0029105530050709634
KS,Crawford,0.24646777734728142,0.24019114038486375,0.006276636962417668,0.6011106806147488,0.5133410822678548,0.08776959834689396,0.1524215420379698,0.1524215420379698,0.0
KS,Douglas,0.21660360823439198,0.2057923874849376,0.010811220749454384,0.6476620629797848,0.5691859142349144,0.07847614874487036,0.13573432878582323,0.13573432878582323,0.0
KS,Ellis,0.24290804918949133,0.23864589155953048,0.004262157629960872,0.5970863610955841,0.5365776970374511,0.06050866405813304,0.16000558971492454,0.16000558971492454,0.0
KS,Finney,0.3168410786303609,0.28950628673854023,0.02733479189182065,0.5766402193109629,0.4765532329915386,0.10008698631942431,0.10651870205867622,0.10651870205867622,0.0
KS,Ford,0.3096606053426524,0.24844518154356454,0.06121542379908784,0.5847598175679678,0.45569507788900077,0.129064739678967,0.10557957708937984,0.10557957708937984,0.0
KS,Franklin,0.25824474276402576,0.2579343524482036,0.00031039031582214634,0.5684410646387833,0.47792348878714985,0.09051757585163343,0.17331419259719097,0.17331419259719097,0.0
KS,Geary,0.3483078481653845,0.33130718333491627,0.01700066483046823,0.5629214550289676,0.42007788014056413,0.14284357488840346,0.08877069680564789,0.08782093899388989,0.0009497578117580017
KS,Harvey,0.25764837085933023,0.23814690900322513,0.019501461856105132,0.5306085541188172,0.4533562407692076,0.07725231334960966,0.2117430750218525,0.2117430750218525,0.0
KS,Johnson,0.25043502813729157,0.2431987865177393,0.007236241619552298,0.5968093558956983,0.551561504770535,0.045247851125163344,0.1527556159670101,0.15256354694035681,0.0001920690266532711
KS,Labette,0.27515337423312886,0.25991820040899793,0.01523517382413088,0.5256646216768917,0.4605316973415133,0.06513292433537832,0.19918200408997955,0.19918200408997955,0.0
KS,Leavenworth,0.2645724534472754,0.25949517328691246,0.005077280160362927,0.5685103128132089,0.5175660705807881,0.05094424223242074,0.16691723373951575,0.16526876615498232,0.0016484675845334178
KS,Lyon,0.23399092398840288,0.22441068952476995,0.009580234463632925,0.6235976301525274,0.5490987016261187,0.07449892852640867,0.1424114458590697,0.14111937476364553,0.0012920710954241776
KS,McPherson,0.2632692045299495,0.25866421066994133,0.004604993860008187,0.5588756992768454,0.5166462000272889,0.04222949924955655,0.17785509619320508,0.17765042979942694,0.00020466639377814163
KS,Miami,0.2584000709240817,0.24486539200330978,0.01353467892077189,0.5649989656904755,0.4858595112148704,0.07913945447560507,0.17660096338544284,0.17660096338544284,0.0
KS,Montgomery,0.24245879210372012,0.23076421916737247,0.011694572936347646,0.5680174604208743,0.48986904684344257,0.07814841357743176,0.18952374747540557,0.18952374747540557,0.0
KS,Pottawatomie,0.31294007197621654,0.3033171647629479,0.00962290721326866,0.5420904396808012,0.48306211860428727,0.059028321076513846,0.14496948834298232,0.14496948834298232,0.0
KS,Reno,0.2367602833987461,0.23376998487860406,0.002990298520142039,0.5550062014713628,0.47236522418743737,0.08264097728392544,0.2082335151298911,0.2082335151298911,0.0
KS,Riley,0.22036007135468977,0.21284984035137688,0.007510231003312896,0.6678709019772444,0.6191518385825001,0.048719063394744334,0.11176902666806578,0.110629750108681,0.0011392765593847907
KS,Saline,0.24240253374556972,0.24057386320790286,0.0018286705376668426,0.5830631174119599,0.49038534047206095,0.09267777693989895,0.1745343488424704,0.1738745192670236,0.0006598295754467988
KS,Sedgwick,0.2681953134822007,0.25225380308114853,0.015941510401052194,0.5785692871580128,0.4836145953212189,0.0949546918367939,0.15323539935978647,0.15263580360337708,0.0005995957564093885
KS,Seward,0.32473964360101826,0.3006711409395973,0.02406850266142097,0.586669752372136,0.42587364036102754,0.16079611201110855,0.08859060402684564,0.08859060402684564,0.0
KS,Shawnee,0.24685983688358168,0.2271700104385331,0.01968982644504858,0.5605148146873602,0.4865790288722943,0.0739357858150659,0.19262534842905812,0.1921034217740918,0.0005219266549663328
KS,Sumner,0.28988927210019966,0.27650208749319294,0.013387184607006716,0.5181974950081685,0.46042838990742424,0.057769105100744234,0.19191323289163187,0.19191323289163187,0.0
KS,Wyandotte,0.28785313627791803,0.2682178856106569,0.019635250667261128,0.5822493478012014,0.42023292383884514,0.16201642396235624,0.1298975159208806,0.12566801424293728,0.004229501677943329
KY,Allen,0.24504208184192705,0.18927154880526265,0.05577053303666441,0.5676695366160395,0.5234110476927541,0.04425848892328529,0.18728838154203348,0.18728838154203348,0.0
KY,Anderson,0.20987138800734925,0.20552864539836313,0.004342742608986137,0.6051862368465007,0.5770836813095039,0.028102555536996827,0.18494237514615,0.18494237514615,0.0
KY,Barren,0.24541492645723625,0.24073905937897222,0.004675867078264027,0.5796940257853641,0.5029280915198838,0.0767659342654803,0.17489104775739966,0.17489104775739966,0.0
KY,Bell,0.2277670620100956,0.2217753519103706,0.005991710099725038,0.63602413099684,0.583165756966389,0.05285837403045102,0.1362088069930644,0.1362088069930644,0.0
KY,Boone,0.26592123026354403,0.25891442155309036,0.007006808710453718,0.5952339026823972,0.5679770499501086,0.027256852732288547,0.13884486705405882,0.13793508246757058,0.0009097845864882315
KY,Bourbon,0.23905055119674248,0.23905055119674248,0.0,0.5797000695203098,0.5515940013904062,0.028106068129903666,0.18124937928294765,0.18124937928294765,0.0
KY,Boyd,0.22605586784691262,0.22064999676939975,0.005405871077512869,0.5609183519631281,0.5271908853998406,0.033727466563287456,0.2130257801899593,0.2130257801899593,0.0
KY,Boyle,0.2455723688674764,0.23970278889869037,0.0058695799687860485,0.571283164823234,0.5017981950193391,0.06948496980389496,0.18314446630928954,0.18314446630928954,0.0
KY,Bullitt,0.22153853607722962,0.22153853607722962,0.0,0.6112234886565971,0.5775142625274047,0.03370922612919246,0.1672379752661733,0.16705628701898037,0.00018168824719291658
KY,Calloway,0.21427806054111975,0.2052236806857755,0.009054379855344227,0.6109027591749263,0.5623359228502545,0.04856683632467185,0.17481918028395393,0.17481918028395393,0.0
KY,Campbell,0.21837602179836513,0.2144959128065395,0.003880108991825613,0.6144523160762942,0.5779727520435968,0.036479564032697545,0.1671716621253406,0.1667574931880109,0.00041416893732970026
KY,Carter,0.19355825874072374,0.19153086986458573,0.0020273888761380156,0.554242215591768,0.5115905439522608,0.0426516716395073,0.25219952566750825,0.24944533700558488,0.002754188661923342
KY,Christian,0.32702018165099134,0.29953054672753965,0.027489634923451692,0.5336764160227144,0.4651781825221417,0.0684982335005727,0.13930340232629423,0.13930340232629423,0.0
KY,Clark,0.2367203962672067,0.23609096631181412,0.0006294299553925727,0.583727867327112,0.5636408417941491,0.020087025532962974,0.17955173640568128,0.17955173640568128,0.0
KY,Clay,0.276315132137683,0.26897137433181795,0.007343757805865015,0.569515911475246,0.5267522605785082,0.042763650896737775,0.15416895638707098,0.15416895638707098,0.0
KY,Daviess,0.25726626116933804,0.24301111485348603,0.01425514631585204,0.5669466843658986,0.5296594218691182,0.03728726249678046,0.17578705446476334,0.17578705446476334,0.0
KY,Fayette,0.22973325825093668,0.22161680922884297,0.00811644902209373,0.630135305609473,0.5670251955969837,0.06311011001248927,0.14013143613959034,0.13881015374064484,0.0013212823989454908
KY,Floyd,0.23174064378793544,0.2205218191755602,0.011218824612375226,0.5635877225786037,0.49972672093892934,0.06386100163967437,0.20467163363346086,0.20467163363346086,0.0
KY,Franklin,0.217110063699292,0.21046403849567122,0.0066460252036208015,0.596032106020865,0.5497268621689313,0.04630524385193366,0.186857830279843,0.186857830279843,0.0
KY,Grant,0.2706447737284742,0.2694433319983981,0.0012014417300760913,0.5975170204245094,0.5496195434521426,0.04789747697236684,0.13183820584701642,0.13183820584701642,0.0
KY,Graves,0.29025762674463507,0.27059083135653994,0.019666795388095105,0.524659347934021,0.4785954653279638,0.04606388260605726,0.18508302532134385,0.18329011971092846,0.0017929056104154025
KY,Grayson,0.24991341158360592,0.2489513180681162,0.0009620935154897056,0.5669809505483933,0.5233788724263998,0.04360207812199346,0.18310563786800077,0.18310563786800077,0.0
KY,Greenup,0.2349389051115584,0.21520709891418366,0.019731806197374763,0.5514416125648514,0.5150114818699856,0.03643013069486576,0.2136194823235903,0.2136194823235903,0.0
KY,Hardin,0.2706166982922201,0.25967741935483873,0.010939278937381404,0.5708159392789374,0.511831119544592,0.05898481973434535,0.1585673624288425,0.1585673624288425,0.0
KY,Harlan,0.25554349511552177,0.25356644440998605,0.001977050705535742,0.5644673592805086,0.5087998139246395,0.055667545355869125,0.1799891456039696,0.1799891456039696,0.0
KY,Henderson,0.24729183879555677,0.24490498485265766,0.0023868539428991095,0.5559992655834022,0.5338290645368585,0.02217020104654365,0.19670889562104105,0.19670889562104105,0.0
KY,Hopkins,0.24691943127962085,0.23520649966147597,0.011712931618144889,0.5672308733920108,0.5350485217783796,0.032182351613631234,0.18584969532836831,0.18584969532836831,0.0
KY,Jefferson,0.23307808634917995,0.22461647993015568,0.008461606419024258,0.5989967676221756,0.5509736109090153,0.048023156713160244,0.16792514602864447,0.16728334753778037,0.0006417984908641154
KY,Jessamine,0.25158780863617575,0.23715660114998685,0.014431207486188884,0.5891239806080649,0.5428990191288662,0.046224961479198766,0.15928821075575933,0.15477845841632532,0.004509752339434026
KY,Johnson,0.23205548430003325,0.21960951973777967,0.012445964562253574,0.6432473516697544,0.5670989501686381,0.07614840150111633,0.12469716403021235,0.12469716403021235,0.0
KY,Kenton,0.2421887551395641,0.23885064173891313,0.003338113400650962,0.6075663903748089,0.5716147305410599,0.03595165983374886,0.15024485448562708,0.1499175884659554,0.00032726601967166295
KY,Knox,0.24765516540818744,0.23654894524768902,0.011106220160498425,0.5176920732739647,0.49476856397927743,0.0229235092946873,0.23465276131784782,0.23465276131784782,0.0
KY,Laurel,0.24372585305671893,0.23034966397194898,0.013376189084769974,0.5856303366773806,0.5041719424694003,0.08145839420798026,0.17064381026590045,0.17064381026590045,0.0
KY,Letcher,0.1968358038768529,0.1968358038768529,0.0,0.5884169517293805,0.5458950969213227,0.04252185480805777,0.21474724439376663,0.21474724439376663,0.0
KY,Lincoln,0.29484784323494,0.29069622618009716,0.004151617054842861,0.5370116660439241,0.4864034541453896,0.050608211898534476,0.16814049072113588,0.1665628762402956,0.0015776144808402873
KY,Logan,0.25613396432471786,0.20684382963232617,0.0492901346923917,0.5679286494357481,0.48307244266472515,0.08485620677102293,0.17593738623953403,0.17593738623953403,0.0
KY,McCracken,0.23253294818559306,0.228666425949329,0.0038665222362640667,0.5625865077932238,0.5277276283324307,0.03485887946079316,0.20488054402118314,0.20298489498706143,0.0018956490341216826
KY,Madison,0.23643943998379238,0.23061748931042939,0.005821950673362976,0.6242069458217374,0.5811394389175011,0.04306750690423638,0.1393536141944702,0.13891643474830193,0.0004371794461682821
KY,Marshall,0.21139617565100413,0.21139617565100413,0.0,0.5635629864514269,0.5378751481374716,0.02568783831395535,0.22504083789756896,0.22504083789756896,0.0
KY,Meade,0.30003762870728284,0.2909041152122601,0.009133513495022748,0.5474976909656895,0.5108268053227517,0.03667088564293777,0.15246468032702767,0.15246468032702767,0.0
KY,Mercer,0.18990786270110277,0.177161407361436,0.012746455339666778,0.6048598844703299,0.5512483887907577,0.053611495679572255,0.20523225282856733,0.20523225282856733,0.0
KY,Montgomery,0.22552109447747296,0.2157080438364014,0.009813050641071557,0.5988467874794069,0.5347038177780962,0.0641429697013108,0.17563211804312012,0.17563211804312012,0.0
KY,Muhlenberg,0.23675091724419078,0.23073787199347737,0.0060130452507134126,0.5579222720478326,0.5062508493001766,0.05167142274765593,0.20532681070797662,0.20315260225574128,0.002174208452235358
KY,Nelson,0.23488972864493265,0.23136702320715644,0.003522705437776212,0.6019769849911398,0.5479621682785712,0.05401481671256859,0.1631332863639275,0.1631332863639275,0.0
KY,Ohio,0.23994883820081006,0.23628224259219782,0.003666595608612236,0.5807716904711149,0.5422724365806865,0.03849925389042848,0.17927947132807504,0.17927947132807504,0.0
KY,Oldham,0.2735188427162996,0.2719678122792469,0.001551030437052735,0.5824042507448017,0.5686446143923339,0.013759636352467828,0.14407690653889862,0.14376977179888817,0.0003071347400104426
KY,Perry,0.25359095880422894,0.25359095880422894,0.0,0.6057965730951513,0.5917243893547212,0.014072183740430186,0.14061246810061975,0.14061246810061975,0.0
KY,Pike,0.21990895938459368,0.21990895938459368,0.0,0.5845125092628534,0.5423974028723667,0.04211510639048661,0.19557853135255301,0.1943434842443276,0.0012350471082254138
KY,Pulaski,0.2417389956602604,0.23296652200867948,0.008772473651580905,0.5693118412895226,0.5214662120272784,0.04784562926224427,0.188949163050217,0.188949163050217,0.0
KY,Rowan,0.2680618447354465,0.24236119610002857,0.02570064863541794,0.5993146493697222,0.5451801085138498,0.054134540855872396,0.13262350589483132,0.13262350589483132,0.0
KY,Scott,0.2665320980625571,0.2519365802322171,0.014595517830340044,0.6050756517088487,0.5656712040439591,0.03940444766488967,0.1283922502285941,0.1283922502285941,0.0
KY,Shelby,0.23403000168548796,0.2182074835664925,0.01582251811899545,0.6002865329512894,0.5094598011124221,0.09082673183886736,0.16568346536322265,0.16568346536322265,0.0
KY,Taylor,0.21344758375791262,0.21344758375791262,0.0,0.58588080901652,0.5278292419329936,0.05805156708352632,0.2006716072255674,0.2006716072255674,0.0
KY,Warren,0.2582628068911258,0.2527407886706715,0.005522018220454262,0.6143925412313145,0.5620326321129991,0.052359909118315305,0.12734465187755972,0.12658730450511393,0.0007573473724457908
KY,Wayne,0.21291593241422205,0.21291593241422205,0.0,0.584067585777962,0.5641131958121696,0.019954389965792473,0.2030164818078159,0.2030164818078159,0.0
KY,Whitley,0.28877181429041815,0.2880035122379541,0.0007683020524640545,0.555372626495445,0.5148995719459993,0.040473054549445726,0.15585555921413677,0.15585555921413677,0.0
KY,Woodford,0.2555833115842064,0.2555833115842064,0.0,0.5304798478803923,0.5189963088624585,0.01148353901793371,0.21393684053540135,0.21218448230863876,0.0017523582267626114
